customer_id,name,email,phone,address,registration_date,loyalty_status,transaction_id,amount,transaction_date,product_category,payment_method,store_location,country_code,CallingCode
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,539.0,4427.08,2025-03-24 12:27:59,Electronics,Debit Card,Chicago,OR,1
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,720.0,2432.17,2025-01-21 20:14:55,Beauty,Cash,Online,OR,1
488,Brandy Sawyer,eileen22@example.net,+1 4829915642,"99602 William Trace Apt. 546, Gloverchester, OR 15668",29-01-2024,Silver,927.0,2250.71,2025-04-27 19:49:08,Home,Credit Card,Chicago,OR,1
489,Brandon Brown,catherinelloyd@example.com,+1 6646814966,"43687 Megan Burgs, South Katherine, WY 77537",26-09-2024,Bronze,919.0,1557.84,2025-05-27 15:29:47,Home,Credit Card,New York,WY,1
490,Nancy Nelson,lopezkimberly@example.org,+1 2873365505,"784 Shaw Way Apt. 613, North Mistyside, VT 31482",07-03-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VT,1
491,Jessica Zuniga,justin95@example.com,+971 5379889918,"Unit 5249 Box 5812, DPO AE 20689",27-04-2024,Bronze,75.0,2100.21,2025-05-03 16:31:57,Clothing,Cash,Chicago,AE,971
492,Shannon Wright,shannon wright@example.com,+1 8035302717,"586 Thomas Crescent, Murphyshire, WY 36239",06-04-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WY,1
493,Lauren Merritt,joshua39@example.com,+1 6347538762,"88792 Webster Glens Apt. 204, Edwardtown, MS 51201",08-10-2023,Silver,113.0,3127.99,2025-03-14 07:15:14,Electronics,PayPal,Chicago,MS,1
494,Taylor Garza,markbrown@example.com,+1 6428355329,"6340 Parker Bridge Suite 951, Sotochester, AZ 99166",04-09-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AZ,1
495,Emily Walsh,michael22@example.org,+356 8516514479,"4858 Amy Fork, East Carolyntown, MT 49445",16-03-2025,Bronze,843.0,1923.08,2025-05-17 07:54:58,Home,Debit Card,Online,MT,356
496,Brian Paul,evansalexandra@example.org,+1 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,145.0,512.78,2025-05-27 14:31:31,Clothing,Debit Card,New York,MO,1
496,Brian Paul,evansalexandra@example.org,+1 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,220.0,3061.88,2025-02-01 11:15:21,Electronics,PayPal,Online,MO,1
496,Brian Paul,evansalexandra@example.org,+1 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,296.0,191.35,2025-06-01 14:55:48,Beauty,Cash,Chicago,MO,1
496,Brian Paul,evansalexandra@example.org,+1 9815008617,"90246 Meyers Haven Apt. 312, East Stacy, MO 46363",04-08-2023,Silver,793.0,2000.34,2025-04-26 18:50:26,Electronics,PayPal,Miami,MO,1
497,John Lopez,mariakeith@example.org,+692 7018472841,"42879 Briggs Streets Suite 122, Lake Anthony, MH 12293",22-10-2024,Silver,733.0,4879.74,2025-01-16 06:37:36,Electronics,Cash,Online,MH,692
498,Matthew Salazar,matthew salazar@example.com,+1 1901654661,"340 Nathaniel Mill, New Patricia, NC 94010",29-09-2023,Silver,424.0,433.18,2025-01-04 01:47:15,Sports,Cash,New York,NC,1
499,Shane Warner,shane warner@example.com,+976 3353279805,"8106 Cory Green Apt. 982, South Katherinefort, MN 36126",28-06-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MN,976
500,Cory Bryant,tonya32@example.net,+1 5955219912,"Unit 3037 Box 6530, DPO AA 48937",12-02-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AA,1
501,David Shields,joseph84@example.net,+1 1221935560,"782 Mark Stravenue, South Erika, MI 19919",18-02-2024,Bronze,434.0,2621.8,2025-03-10 01:20:47,Electronics,Debit Card,Online,MI,1
502,Robert Hicks,eharvey@example.com,+1 9667883510,"3612 Charles Walk, Port John, TX 17412",19-08-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,TX,1
503,Charles Leonard,gwest@example.net,+1 2239783174,"3114 James Ridge, Marcustown, FL 75556",04-03-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,FL,1
504,Benjamin Johnson,jeffery23@example.net,+1 8124027383,"921 Davis Lights, Laurabury, WI 45843",16-06-2024,Silver,676.0,1039.99,2025-04-13 12:18:16,Electronics,PayPal,Online,WI,1
504,Benjamin Johnson,jeffery23@example.net,+1 8124027383,"921 Davis Lights, Laurabury, WI 45843",16-06-2024,Silver,716.0,3225.42,2025-05-23 16:49:02,Clothing,Cash,Miami,WI,1
505,James Mcneil,kaufmanangela@example.com,+972 9193757324,"277 Brian Flats Apt. 704, Port Charles, IL 15497",09-09-2023,Gold,309.0,2880.67,2025-04-29 00:55:33,Electronics,Credit Card,Online,IL,972
506,Robert Griffith,teresatyler@example.com,+1 9122867770,"79837 Sean Branch, Lake Robertmouth, UT 72123",28-05-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,UT,1
507,Kevin Flores,scarrillo@example.org,+856 1254186652,"08288 Travis Grove, Robertfort, LA 07233",28-11-2024,Silver,150.0,1548.34,2025-02-28 14:33:48,Home,Cash,New York,LA,856
507,Kevin Flores,scarrillo@example.org,+856 1254186652,"08288 Travis Grove, Robertfort, LA 07233",28-11-2024,Silver,494.0,2939.6,2025-05-30 13:45:28,Clothing,Cash,Miami,LA,856
508,Ronald Harvey,lawsonkristen@example.org,+1 9424507834,"757 Paula Heights, Corymouth, NC 42340",26-06-2023,Gold,759.0,2922.08,2025-04-16 21:31:49,Home,Debit Card,Chicago,NC,1
509,Monique Malone,ebailey@example.com,+1 4486895788,"268 Crystal View Apt. 789, North Brittany, GU 65449",28-03-2025,Bronze,52.0,1589.99,2025-05-18 16:10:22,Clothing,Cash,Chicago,GU,1
509,Monique Malone,ebailey@example.com,+1 4486895788,"268 Crystal View Apt. 789, North Brittany, GU 65449",28-03-2025,Bronze,661.0,165.73,2025-03-12 23:40:52,Beauty,Debit Card,Chicago,GU,1
510,Harold Smith,baileybaker@example.com,+971 ,"PSC 9049, Box 7834, APO AE 49849",28-06-2023,Bronze,667.0,903.84,2025-05-17 16:05:51,Home,Credit Card,New York,AE,971
511,Kaitlin Drake,charles91@example.org,+971 8117531690,"USNV Stone, FPO AE 78689",02-02-2025,Gold,362.0,4310.65,2025-03-25 17:45:07,Clothing,Credit Card,New York,AE,971
512,Carol Jennings,plloyd@example.com,+976 5363545151,"0353 James Squares Apt. 134, Brookefort, MN 09140",03-10-2023,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MN,976
513,Janet Meyer,williamsclaudia@example.org,+680 7434923649,"0842 Galloway Islands Suite 688, North Theodoremouth, PW 40896",18-08-2023,Bronze,174.0,4212.29,2025-04-02 17:01:13,Home,PayPal,New York,PW,680
514,Christina Mendoza,nortonamber@example.net,+49 8223665583,"8814 Victor Prairie, Port Jeffrey, DE 11958",29-08-2024,Silver,573.0,1679.76,2025-06-14 06:06:33,Sports,PayPal,Online,DE,49
514,Christina Mendoza,nortonamber@example.net,+49 8223665583,"8814 Victor Prairie, Port Jeffrey, DE 11958",29-08-2024,Silver,965.0,2633.39,2025-01-26 02:27:58,Clothing,Cash,Online,DE,49
515,Joseph Kennedy,alex17@example.net,+1 7587064951,"Unit 5195 Box 0094, DPO AP 54993",21-12-2023,Gold,699.0,4306.89,2025-03-31 08:01:12,Beauty,PayPal,Online,AP,1
516,Blake Hernandez,hectorthompson@example.org,+355 8769244087,"5534 Dennis Cliffs, Port Joshuaborough, AL 80681",16-05-2025,Gold,722.0,2695.54,2025-06-03 19:39:25,Beauty,Debit Card,Online,AL,355
516,Blake Hernandez,hectorthompson@example.org,+355 8769244087,"5534 Dennis Cliffs, Port Joshuaborough, AL 80681",16-05-2025,Gold,840.0,4669.1,2025-04-20 22:06:52,Sports,Cash,Online,AL,355
517,Francisco Smith,jacoblopez@example.org,+54 8329696054,"019 Lewis Circle, Kevinside, AR 89321",25-02-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AR,54
518,Tamara Anderson,eric01@example.com,+971 7164636376,"USCGC Leblanc, FPO AE 53051",07-02-2025,Bronze,459.0,4348.74,2025-03-25 01:02:43,Beauty,PayPal,Chicago,AE,971
519,Michael Carter,amber60@example.net,+1 3783535810,"02563 Daniel Walks Apt. 510, Lake Robertberg, KY 04899",14-12-2023,Gold,755.0,2480.56,2025-01-16 17:21:37,Sports,Debit Card,New York,KY,1
520,Shawn Horn,mrobinson@example.org,+62 9418419155,"0035 Washington Route Suite 113, North Hannahberg, ID 61146",30-12-2023,Silver,480.0,3120.78,2025-01-07 18:59:52,Clothing,Cash,Los Angeles,ID,62
521,Lauren Jackson,mjimenez@example.net,+91 8352071892,"31965 Bowers Expressway, West Jose, IN 29055",23-05-2025,Gold,844.0,3968.51,2025-03-05 23:56:22,Clothing,Debit Card,New York,IN,91
522,Michael Copeland,kimberlyfoster@example.com,+1 2058546864,"16159 Laurie Meadows Apt. 759, Cunninghamville, WV 01080",10-06-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WV,1
523,Rebecca Campbell,rmarquez@example.com,+356 8691073321,"29736 Howard Stream, South Kristenborough, MT 54130",05-01-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MT,356
524,Amber Medina,iharvey@example.com,+1 8461797634,"4425 Adkins Ranch, New Darrenborough, NJ 26665",19-07-2024,Gold,363.0,3384.85,2025-02-12 05:35:29,Home,PayPal,Online,NJ,1
524,Amber Medina,iharvey@example.com,+1 8461797634,"4425 Adkins Ranch, New Darrenborough, NJ 26665",19-07-2024,Gold,850.0,2532.5501263157894,2025-01-05 01:40:20,Sports,Credit Card,Los Angeles,NJ,1
525,Walter Rodriguez,josephowens@example.org,+1 ,"91297 Benjamin Terrace, West Heatherhaven, NV 86836",18-04-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NV,1
526,Cristina Blake,wwebb@example.org,+1 966258031,"748 Colleen Circles, Maynardtown, NH 62583",04-06-2025,Silver,924.0,2521.09,2025-06-16 02:32:47,Clothing,Cash,Miami,NH,1
527,Maria Moore,alexisvega@example.net,+1 0,"756 Gutierrez Meadow Apt. 520, West Sarahfurt, MI 97559",01-05-2025,Gold,980.0,4424.47,2025-03-20 06:54:15,Sports,Credit Card,Online,MI,1
528,John Davis,mirandadouglas@example.net,+1 9709768227,"50892 Williams Shores, Ewingville, VT 57335",23-12-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VT,1
529,Ariana Edwards,wardjustin@example.org,+1 7718555028,"884 Kimberly Greens Suite 947, Rochafurt, RI 58773",04-07-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,RI,1
530,Jason Ware,fbrown@example.net,+216 9545695578,"370 Amber Forest Apt. 334, North Mariastad, TN 29334",18-12-2023,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,TN,216
531,Mrs. Ashley Flores MD,pamela91@example.org,+1 7545639423,"592 Joseph Points, East Wendyshire, WI 13694",29-04-2025,Silver,85.0,4690.75,2025-02-20 01:20:03,Clothing,Debit Card,Chicago,WI,1
532,Susan Ramirez,spencerjulia@example.org,+1 3346991571,"8297 Juan Flat Apt. 842, Amandaburgh, OH 93372",31-10-2024,Silver,334.0,2370.22,2025-03-26 12:32:29,Electronics,Debit Card,Los Angeles,OH,1
532,Susan Ramirez,spencerjulia@example.org,+1 3346991571,"8297 Juan Flat Apt. 842, Amandaburgh, OH 93372",31-10-2024,Silver,972.0,4333.14,2025-06-03 03:09:12,Electronics,Cash,Online,OH,1
533,Jessica Payne,jeffersonchristina@example.org,+971 8974123114,"USCGC Ford, FPO AE 36686",07-12-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AE,971
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,30.0,2749.55,2025-05-20 00:18:26,Electronics,Debit Card,Miami,WV,1
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,97.0,2013.88,2025-01-15 08:36:38,Sports,PayPal,Online,WV,1
534,Barbara Dorsey,archervalerie@example.com,+1 1823894765,"6448 Grant Land Apt. 239, East Deborah, WV 61428",16-09-2023,Bronze,564.0,3123.01,2025-02-26 02:59:44,Sports,Credit Card,Miami,WV,1
535,Christine Spence,wwalker@example.net,+1 3311499302,"8385 Matthew Ramp, New Hannah, RI 77321",15-01-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,RI,1
536,Michael Harris,karenflores@example.org,+1 1837795033,"PSC 0464, Box 7181, APO AP 20429",29-01-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AP,1
537,Nicole Ramos,eileen22@example.net,+1 9537598890,"3549 Susan Union, Port Alexander, VT 09955",21-11-2023,Gold,834.0,87.12,2025-03-14 05:00:13,Beauty,Cash,Los Angeles,VT,1
538,Crystal Gardner,hvasquez@example.org,+227 4895746370,"02870 Carl Key, South David, NE 17403",20-01-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NE,227
539,Stacie Jones,james82@example.org,+1 6698944781,"601 Kyle Burgs Suite 264, Robertshire, MS 25796",16-03-2025,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MS,1
540,Ronnie Haynes,andrewrodriguez@example.com,+1 7982678006,"471 James Village, North Katrina, WI 34748",02-08-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WI,1
541,Cameron Olsen,nwilkins@example.org,+1 9119686703,"468 Kevin Springs Apt. 767, Wendyburgh, CT 03556",07-10-2024,Silver,112.0,2660.53,2025-05-30 17:31:16,Electronics,Credit Card,Online,CT,1
541,Cameron Olsen,nwilkins@example.org,+1 9119686703,"468 Kevin Springs Apt. 767, Wendyburgh, CT 03556",07-10-2024,Silver,583.0,1843.44,2025-03-09 09:07:15,Sports,Debit Card,Los Angeles,CT,1
541,Cameron Olsen,nwilkins@example.org,+1 9119686703,"468 Kevin Springs Apt. 767, Wendyburgh, CT 03556",07-10-2024,Silver,728.0,450.6,2025-01-16 23:52:30,Sports,PayPal,Miami,CT,1
542,William Adams,jacksonchloe@example.com,+1 3298355057,"1445 Perkins Club Apt. 998, Arielhaven, TX 44131",16-10-2024,Bronze,159.0,46.65,2025-04-06 15:31:58,Electronics,PayPal,Chicago,TX,1
542,William Adams,jacksonchloe@example.com,+1 3298355057,"1445 Perkins Club Apt. 998, Arielhaven, TX 44131",16-10-2024,Bronze,179.0,4636.94,2025-03-29 02:45:23,Beauty,PayPal,Online,TX,1
542,William Adams,jacksonchloe@example.com,+1 3298355057,"1445 Perkins Club Apt. 998, Arielhaven, TX 44131",16-10-2024,Bronze,416.0,2049.09,2025-04-15 11:25:25,Home,PayPal,Online,TX,1
543,Dale Carey,laura17@example.net,+1 8558912585,"931 Charles Roads, New Christophertown, CA 85860",04-05-2024,Bronze,767.0,2532.5501263157894,2025-01-27 17:32:45,Home,PayPal,Miami,CA,1
544,Dylan King,kevin69@example.net,+1 3262924003,"687 Lauren Well Apt. 260, Greenetown, TX 22762",23-10-2023,Bronze,268.0,2440.94,2025-02-03 08:06:00,Home,Credit Card,New York,TX,1
545,Mary Buck,mary buck@example.com,+54 4041971684,"7681 Linda Glen Suite 691, North Ronaldfort, AR 73339",20-05-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AR,54
546,Ronald Brown,donnaking@example.org,+1 1726964550,"458 Tammy Circle Apt. 349, Meyerburgh, PR 91808",06-11-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,PR,1
547,Phillip Holt,vadams@example.org,+1 2517484321,"95267 Moore Locks Apt. 980, East Lisamouth, AK 77227",24-03-2025,Silver,5.0,3063.28,2025-06-14 04:28:53,Clothing,PayPal,Los Angeles,AK,1
548,Sharon Cooper,nathan78@example.net,+1 1406024172,"7283 Cheryl Cliffs Suite 849, Lake Cynthia, UT 64746",21-01-2025,Silver,11.0,3925.15,2025-02-20 05:53:17,Sports,Credit Card,Online,UT,1
549,Adam Morris,michaelcampbell@example.net,+1 4346702020,"6601 Castillo Trafficway Apt. 655, North Edward, KY 64127",28-01-2024,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,KY,1
550,Steven Wilson,sroberts@example.com,+373 6225243847,"99839 Chambers Junctions, North Hannah, MD 43712",21-05-2025,Silver,379.0,3174.61,2025-01-31 18:53:56,Electronics,PayPal,Miami,MD,373
550,Steven Wilson,sroberts@example.com,+373 6225243847,"99839 Chambers Junctions, North Hannah, MD 43712",21-05-2025,Silver,747.0,3553.6,2025-04-01 08:19:55,Home,Credit Card,New York,MD,373
551,Angela Pruitt,joseph84@example.net,+379 9486413163,"4296 Meyers Route, Pughview, VA 75356",16-09-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VA,379
552,Devon Medina,joshua78@example.net,+1 7985275783,"9876 William Hill Apt. 110, Lonniemouth, AK 11090",03-05-2024,Bronze,582.0,453.63,2025-04-19 12:47:08,Beauty,Cash,New York,AK,1
553,Christopher Ayala,pcarter@example.com,+1 8195925960,"98247 Tammy Haven Suite 812, East John, WV 22047",13-05-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WV,1
554,Charles Beltran,jennifermontgomery@example.com,+1 5207486800,"PSC 2683, Box 3197, APO AA 40732",05-07-2023,Bronze,851.0,3721.88,2025-04-14 02:34:36,Beauty,Cash,Los Angeles,AA,1
555,Herbert Arnold,ukeller@example.org,+54 8695265285,"6527 Dyer Courts Apt. 607, Port Wesleyville, AR 34323",26-12-2024,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AR,54
556,Jorge Suarez,anitaarmstrong@example.com,+692 4814029799,"937 Obrien Prairie, Reyesville, MH 59603",24-06-2024,Bronze,672.0,4535.65,2025-04-06 08:03:27,Clothing,Credit Card,Miami,MH,692
556,Jorge Suarez,anitaarmstrong@example.com,+692 4814029799,"937 Obrien Prairie, Reyesville, MH 59603",24-06-2024,Bronze,979.0,2130.7,2025-03-29 18:26:37,Clothing,PayPal,New York,MH,692
557,Amy Zuniga,sean11@example.net,+1 7082336454,"86983 Justin Prairie Suite 442, South Johnchester, NJ 24402",29-09-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,NJ,1
558,Mike Smith,justin24@example.com,+249 8273938347,"5221 Larry Isle Apt. 422, Alejandrobury, SD 00585",24-04-2025,Bronze,251.0,1057.89,2025-04-30 01:58:09,Sports,Credit Card,New York,SD,249
559,Dylan Nguyen,xmcfarland@example.net,+1 6359207996,"6930 Michael Flat, Blackview, VI 13862",07-04-2024,Gold,608.0,2093.69,2025-02-16 06:13:31,Clothing,Credit Card,New York,VI,1
559,Dylan Nguyen,xmcfarland@example.net,+1 6359207996,"6930 Michael Flat, Blackview, VI 13862",07-04-2024,Gold,894.0,4291.48,2025-02-12 20:01:26,Electronics,Credit Card,Online,VI,1
560,Catherine Delgado,eroberts@example.com,+248 3477761570,"529 Matthew Plain Apt. 562, East Andrew, SC 64468",24-08-2023,Gold,515.0,1873.63,2025-04-24 02:11:07,Electronics,Cash,Online,SC,248
561,Cynthia Jacobs,jessica52@example.com,+1 8505034234,"947 Silva Heights, New Kevin, WV 99408",11-02-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WV,1
562,Kelli Gray,michelestewart@example.com,+1 5943155541,"8398 Paul Brooks Apt. 056, Colemanmouth, WY 67376",15-09-2024,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,WY,1
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,566.0,2527.89,2025-01-07 10:04:48,Beauty,Debit Card,Online,AL,355
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,630.0,753.01,2025-04-11 12:37:33,Sports,Cash,New York,AL,355
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,761.0,961.29,2025-03-01 19:37:39,Beauty,Credit Card,New York,AL,355
563,Wanda Dalton,max85@example.net,+355 5673757173,"44508 Sean Canyon Apt. 065, Veronicashire, AL 22441",28-03-2024,Bronze,982.0,3935.86,2025-01-24 02:35:42,Sports,Debit Card,New York,AL,355
564,Brandon Brown,richardsrobert@example.org,+971 4006789258,"USNV Dunn, FPO AE 71462",12-04-2025,Bronze,67.0,38.38,2025-06-12 13:08:24,Sports,Debit Card,Miami,AE,971
565,Erin Lee,egarcia@example.net,+1 2658551966,"7455 Roy Ways, Juliestad, NC 50525",17-10-2023,Silver,1.0,2992.47,2025-03-10 01:20:54,Sports,Debit Card,New York,NC,1
566,Jerry Flores,christopher84@example.com,+1 1301674974,"1256 Hughes Courts, East Danielberg, ND 81265",08-02-2024,Bronze,230.0,2429.47,2025-03-31 13:45:45,Electronics,Cash,Online,ND,1
566,Jerry Flores,christopher84@example.com,+1 1301674974,"1256 Hughes Courts, East Danielberg, ND 81265",08-02-2024,Bronze,256.0,1966.37,2025-04-01 01:01:40,Sports,PayPal,New York,ND,1
567,Eddie Velez,xmeadows@example.com,+54 7813595182,"59479 Fisher Ferry Apt. 868, Port Alexander, AR 10850",20-05-2024,Bronze,901.0,4899.77,2025-06-02 15:25:53,Clothing,Credit Card,Miami,AR,54
568,Erin Richard,juliagardner@example.net,+1 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,118.0,3350.57,2025-02-22 05:53:05,Clothing,Credit Card,Online,KY,1
568,Erin Richard,juliagardner@example.net,+1 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,391.0,2906.7,2025-04-06 08:55:52,Electronics,PayPal,New York,KY,1
568,Erin Richard,juliagardner@example.net,+1 7688375244,"0505 Robert Greens, Port Heatherstad, KY 47124",13-11-2024,Bronze,526.0,4903.02,2025-05-27 18:12:22,Beauty,PayPal,Chicago,KY,1
569,Marvin Bender,coopersandra@example.org,+1 6334384664,"1978 Amy Lodge Apt. 875, Ryanstad, MP 07816",17-03-2025,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MP,1
570,Mindy Smith,alexisvega@example.net,+379 7957799364,"06942 Anthony Islands, South Miguel, VA 65795",23-01-2024,Silver,779.0,2292.32,2025-02-10 16:43:05,Beauty,Credit Card,Chicago,VA,379
571,Rebekah Gill,rodriguezmatthew@example.com,+1 1279404113,"98314 Kristin Plains, Normanton, CA 66903",19-12-2024,Bronze,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,CA,1
572,Ms. Stephanie Rodriguez MD,ms. stephanie rodriguez md@example.com,+57 9164689017,"11787 Catherine Divide, Russellmouth, CO 67747",26-07-2024,Bronze,287.0,3008.61,2025-04-06 02:53:30,Home,Cash,Online,CO,57
573,Mr. Philip Wood,jerry88@example.com,+856 7536742530,"06774 Jordan Course Apt. 331, West Melissaberg, LA 24075",12-11-2023,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,LA,856
574,Samuel Martinez,kelly59@example.org,+1 7593118850,"81258 Brock Lakes Apt. 336, Stephentown, VI 45973",28-03-2024,Bronze,830.0,4411.81,2025-04-04 05:25:49,Home,Cash,Chicago,VI,1
575,Logan Obrien,jason40@example.org,+1 7079115539,"31096 Jasmine Branch Suite 696, Gibsonville, ND 32488",24-08-2023,Gold,481.0,2698.86,2025-03-24 05:04:01,Beauty,Cash,Miami,ND,1
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,12.0,1287.14,2025-03-22 02:04:41,Beauty,Credit Card,Miami,MA,212
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,111.0,2177.12,2025-01-09 03:39:56,Beauty,Credit Card,Chicago,MA,212
576,Melissa Lopez,yvette60@example.net,+212 7756657044,"91286 Heather Springs Suite 814, North Rebecca, MA 58867",15-10-2024,Silver,571.0,4347.46,2025-05-18 00:46:14,Electronics,Credit Card,Miami,MA,212
577,Anthony Wilson,kferguson@example.com,+976 7195272831,"347 Jones Island Apt. 605, New Danielmouth, MN 84118",25-07-2024,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,MN,976
578,Aaron Tanner,aaron22@example.org,+54 4636908197,"568 Abbott Ridges Suite 018, Lake Waltershire, AR 56970",31-07-2023,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,AR,54
579,Kristi Smith,sandramaxwell@example.net,+1 2196588084,"17984 Avila Creek Apt. 132, Wilsonhaven, FL 72820",29-05-2025,Silver,14.0,2532.5501263157894,2025-04-16 20:54:47,Home,Cash,Online,FL,1
579,Kristi Smith,sandramaxwell@example.net,+1 2196588084,"17984 Avila Creek Apt. 132, Wilsonhaven, FL 72820",29-05-2025,Silver,691.0,4035.73,2025-01-10 18:58:07,Sports,Credit Card,New York,FL,1
580,Brandi Young,williamszachary@example.net,+1 4034449377,"091 Wilson Corner, Dudleyville, VT 64278",30-07-2024,Silver,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,VT,1
581,Bernard Morse,tfoster@example.com,+1 7865395685,"6393 Black Mission Suite 619, Port Jasmine, MI 66324",17-03-2024,Bronze,542.0,3681.02,2025-04-28 02:59:04,Beauty,PayPal,Miami,MI,1
582,Kathy Cohen,bradley07@example.com,+1 6853601930,"USNV Rice, FPO AA 90752",21-01-2025,Bronze,732.0,2259.09,2025-03-29 11:19:39,Home,Credit Card,Chicago,AA,1
583,Shawn Edwards,patriciabarnett@example.net,+382 6063681853,"84333 Alexis Extension, New Patriciaberg, ME 57835",17-04-2025,Gold,Not Available,2532.5501263157894,Not Available,Not Available,Not Available,Not Available,ME,382
584,Steve Alvarado,greenjessica@example.com,+1 2197508292,"4197 Camacho Row Suite 820, Coreymouth, MS 33570",26-02-2025,Gold,127.0,512.92,2025-04-21 05:10:30,Sports,Credit Card,Online,MS,1
585,Mark Rocha,sarahjones@example.org,+1 5908824222,"5947 Johnson Trafficway Apt. 151, Ayersfurt, IA 68097",28-11-2024,Gold,516.0,1106.26,2025-01-05 10:14:16,Home,Debit Card,Miami,IA,1
586,Tony Hurley,jenniferhernandez@example.org,+248 6186613532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",22-11-2023,Gold,423.0,1753.52,2025-03-18 01:56:59,Beauty,Cash,Miami,SC,248
586,Tony Hurley,jenniferhernandez@example.org,+248 6186613532,"806 Troy Center Apt. 284, Kirstenhaven, SC 85229",22-11-2023,Gold,832.0,4904.92,2025-04-26 22:55:48,Home,PayPal,Los Angeles,SC,248
